probe	SRR7646229	SRR7646230	SRR7646231	SRR7646232	SRR7646233	SRR7646234	SRR7646235	SRR7646236	SRR7646237	SRR7646238	SRR7646239	SRR7646240	SRR7646241	SRR7646242	SRR7646243	SRR7646244	SRR7646245	SRR7646246	SRR7646247	SRR7646248	SRR7646249	SRR7646250	SRR7646251	SRR7646252	SRR7646253	SRR7646254	SRR7646255	SRR7646256	SRR7646257	SRR7646258
cg15425427	-0.902554855544062	-3.66318289325614	-2.98546319808339	-0.509538083263902	NA	NA	-0.653212100160119	-1.94205058051765	NA	-6.07440766867886	NA	0.0708648914256583	NA	NA	1.5384499322435	NA	1.38824454892476	-3.3675036129024	-3.11700090217728	-4.47779453588002	NA	-5.52754533573025	-4.01479251906088	-2.93082824992564	0.134045488225591	-2.40571948963301	NA	NA	NA	NA
cg03934069	-4.53780344330448	-3.05780326607011	0.00835295222881516	-3.12762677932646	NA	NA	-4.06067885275359	-4.8426563938908	NA	0.336024018567658	NA	0.0087470816970826	NA	NA	0.985481555866148	NA	2.96285020037597	-2.82359788569282	-2.36089472848656	-1.89049812224854	NA	-4.58544480488797	-1.80121891065461	-2.09298044770652	-2.27150801908868	-4.98330292889184	NA	NA	NA	NA
cg16694639	-3.42615719067646	-1.51772864214535	0.337472365841534	-3.06161044525501	NA	NA	1.88862966297499	0.440348540623479	NA	-1.30357207647727	NA	-1.51494918339032	NA	NA	0.478317627170867	NA	3.59401912406715	-3.38913750197585	-2.24998726999923	-1.30076083356431	NA	2.62739739009495	-3.47707865584479	-3.54360235706654	-3.25182210911178	-0.719653104492911	NA	NA	NA	NA
cg12191938	-5.62270407807382	-5.74492351060787	-5.37235830978285	-5.66525114386484	NA	NA	-5.51647948466678	-5.52188178283723	NA	-5.86582361575725	NA	-5.26553934741803	NA	NA	3.30881376119997	NA	-1.78618590093383	-5.36686072226426	-5.77291389960533	-5.60649829478512	NA	-5.45027096512097	-5.56573298602091	-5.62082581353406	-5.47878481438049	-5.53031708428908	NA	NA	NA	NA
cg02544037	-4.77302233265715	-4.65867924672443	0.407571240122956	-2.99677929514469	NA	NA	-4.30660467559507	-2.73789141159893	NA	0.493849388245257	NA	-0.546683265351475	NA	NA	0.746832155301818	NA	-3.96242038252776	1.39551944342015	-4.3050778376655	-4.38572365840049	NA	-5.19895625543039	-0.107724034608176	-1.14066376986245	-3.3247101347167	-2.63699101219463	NA	NA	NA	NA
cg14171986	0.189078101687504	0.0315502811689562	0.543169879383373	2.35128645324727	NA	NA	-2.14233890410417	-1.78987965972848	NA	-2.55619676446447	NA	-2.28445994060979	NA	NA	-0.108935289837817	NA	-3.73554576701295	-3.65278092070012	0.284064843364808	0.127686576475736	NA	3.20370082730371	-1.14201426446485	-0.648070796848513	-2.35148231157177	4.34159047462726	NA	NA	NA	NA
cg04060356	-3.1621914582188	-3.23023119982295	-3.56939993021782	-3.15355381351102	NA	NA	-4.13475689320439	0.227103147962956	NA	-3.99992391932281	NA	-1.67333795696506	NA	NA	2.32692162243339	NA	2.77739900241211	-3.38121047464538	-3.18955533094824	0.0572057771530634	NA	-2.45909799512216	-3.92043117274089	-3.91351070742961	-1.3247458507921	0.639909755178703	NA	NA	NA	NA
cg13443605	-5.7428787062012	-4.25942107672044	-4.73191723740281	-4.83855976132476	NA	NA	-4.99773323459938	-5.07156393359165	NA	-5.30376156153383	NA	-3.69327789504479	NA	NA	1.03790598776565	NA	1.38105425943243	-3.42467411331927	-5.28851299021154	-4.87112431095008	NA	-4.49200305064441	-5.29637374761924	0.111693232982231	-4.70818060905214	-3.08255317687926	NA	NA	NA	NA
cg07333046	-4.23829634719227	-4.49222849334193	-3.89489791152124	-4.01126441249439	NA	NA	-4.1771273862404	-3.97781798217446	NA	1.0117561415806	NA	-3.05355958920653	NA	NA	3.06776707507618	NA	0.678577169383758	-4.22686635679887	-3.64094043172943	-4.13750393475196	NA	-4.22462682980542	-4.32664900656062	-4.24576257969172	-4.05827615019175	-3.97067048634264	NA	NA	NA	NA
cg17297216	2.36625648297264	-1.2688852884823	-2.32201288989523	-3.06623801139687	NA	NA	-2.88014421970652	-1.62850155832863	NA	1.7139748159819	NA	-0.290929930752691	NA	NA	2.02974004125416	NA	3.22102123577041	1.83693324643894	-2.88861080265086	-3.20289948934983	NA	-3.09763260879932	1.2695262749697	-1.18980485005162	-0.464044468078091	1.63515781413437	NA	NA	NA	NA
cg09830866	-0.182410088581996	0.116410582419002	-2.76890600984437	0.295180095657802	NA	NA	-1.07187963050177	1.77007068284187	NA	-2.74732281865602	NA	-1.08604331432515	NA	NA	0.595298695339457	NA	4.92118503669067	4.34967808437423	-0.421282369022711	1.50917591135611	NA	2.01042191484919	0.623328711064097	1.38517044212887	0.149226023553267	4.70884788795761	NA	NA	NA	NA
cg26253438	-6.1553685436958	-6.28650095623044	-6.16615242969744	-6.11474492905578	NA	NA	-6.36728811541434	-6.18866666887635	NA	-6.64838521622407	NA	-6.05060741828857	NA	NA	2.37833475651594	NA	-2.01974885395777	-6.34029242656857	-6.43291698703266	-6.38246901927747	NA	-6.12901380359071	-6.24659679554617	-6.40680681488704	-6.2063406966845	-4.70907176547067	NA	NA	NA	NA
cg01574513	3.94768847113991	1.02295562510999	0.289491773957583	2.06511150781257	NA	NA	0.961089305665896	-0.825666040010112	NA	-1.26251932265891	NA	-0.127497406116614	NA	NA	0.598125879363464	NA	5.48886638008438	1.37355217920177	0.90068248772463	-1.01241282935145	NA	1.83426475710402	-3.18934597359622	-2.28227772281374	2.05671495720644	-2.71635114280302	NA	NA	NA	NA
cg23522611	-1.39289828454781	-3.22627473700644	-0.0198852550225294	-0.426803918011733	NA	NA	-2.19391035162193	-2.05042837752471	NA	0.052890752993769	NA	0.485547661569816	NA	NA	-0.264018764766091	NA	-0.443280776831237	1.39211242814055	-4.69622401146113	-5.78116886251196	NA	-5.22402941855732	-1.19059761051306	-0.866751770402095	-4.44930623463138	-4.92538786314872	NA	NA	NA	NA
cg10520594	-4.54786377552484	-4.05849175601374	-4.85295113313445	-4.93335653288982	NA	NA	-3.58626550464008	-4.51292222639353	NA	-5.7709697910315	NA	-4.97664667018305	NA	NA	3.10787950250145	NA	-0.0474490118304164	-4.9970761534644	-4.47695170199146	-4.67098174459375	NA	-3.6788714675085	-4.53060421882943	-4.7991783152217	-4.0558780772403	-0.736298082384812	NA	NA	NA	NA
cg25821304	-0.187479915209693	-3.7378605226331	1.53155709145835	1.84802455138057	NA	NA	0.768740738423552	-0.00679755971068807	NA	1.01251928600833	NA	1.87298475506257	NA	NA	2.52268698453073	NA	1.82143768825574	2.90474930239635	-2.6948795599503	0.967996920651755	NA	1.75090314226395	-0.89405924391194	-2.13465238021321	-1.64360978909646	-4.65963535978046	NA	NA	NA	NA
cg08762424	-5.29312789358591	-3.66103491171953	-4.56992058796637	-0.0623590821492658	NA	NA	0.662410456751306	-3.88801475059422	NA	-4.15480635068807	NA	-4.8637210901033	NA	NA	0.106843520314099	NA	-4.98754787896525	1.33162403753342	-4.76339409052664	-3.44512573153086	NA	-3.77517938698719	-4.5753977859354	-1.33544271082179	-3.60874061660427	-5.57033104107234	NA	NA	NA	NA
cg21488132	-3.0615383060348	-0.0343269605480577	-0.421448510045954	-3.7772546938788	NA	NA	-3.39560908791146	-3.00775516815661	NA	-1.58894622366817	NA	-2.45215100919683	NA	NA	-3.19646134752214	NA	3.02501271177486	-3.67185516683278	0.475702473641873	-3.0634207772119	NA	2.68773459254003	-0.222227969204104	-3.82693270036571	-2.75936540659179	-4.20728342734357	NA	NA	NA	NA
cg25682097	-3.15366735254571	-3.42676462158677	-2.81917517138036	-2.67758460906609	NA	NA	-3.11791267623066	-3.0784062791635	NA	-4.19931905109486	NA	-3.67624684493969	NA	NA	2.24720698598289	NA	2.34423084012878	-0.672245293564957	-2.80681698718943	-2.22620280340784	NA	-2.82014876431086	-3.75335966130436	-3.53162085980815	-3.22604126051437	2.75544229515081	NA	NA	NA	NA
cg17911788	-4.46950657067784	-3.67315622872344	-1.3923439605368	-4.69362875011781	NA	NA	-1.12200890967588	-4.41411655567802	NA	-0.654830374442982	NA	-0.807515179950789	NA	NA	3.45960651553552	NA	-1.72912916391131	-3.75985761885582	-5.21934152590257	-3.18755176188517	NA	-4.48756808302714	-4.39002436612184	-2.96130570481926	-3.49284588372353	-5.62153420069822	NA	NA	NA	NA
cg17217296	3.78851964129215	3.10486481347746	3.3214826560021	2.98986594759228	NA	NA	3.45708129103014	3.68966952520531	NA	-2.60197378909485	NA	-1.397343459386	NA	NA	2.11637543618672	NA	3.90190951481272	2.56542713651525	3.37732063386652	3.3577282427197	NA	2.72010111547285	-3.35165613276838	3.12159093647364	2.53268521735022	1.07453532283286	NA	NA	NA	NA
cg22647713	-5.57845838729476	-5.37673357902293	-4.63706364159258	-5.39935246633644	NA	NA	-5.67148678759661	-4.77235084513887	NA	-5.59382087783965	NA	-3.85752653485523	NA	NA	-1.11684679960562	NA	-5.57249656351069	3.32787699851459	-5.6702841910872	-4.82813616453621	NA	-5.70324544082112	-4.08211037033319	-5.1897373686433	-5.29353856474561	-4.79911545300371	NA	NA	NA	NA
cg19476597	-4.27133133644921	-2.38903458186481	-1.33928287988399	-1.69635611582703	NA	NA	-3.04925780839665	-1.78777541400493	NA	0.600411441634127	NA	0.312626981420674	NA	NA	1.86432587842113	NA	-3.42588236676685	2.64520414290779	-1.73466398209397	-4.29275927335879	NA	-4.53586022121408	-4.52658680252721	-0.141650243703964	-3.23224925569786	-3.77931227562293	NA	NA	NA	NA
cg07244098	-2.534454689979	-0.410653504982862	-0.907799163761909	-0.203186982488404	NA	NA	-0.597527704121061	2.69587198087853	NA	-2.04960188999498	NA	-2.78515629039041	NA	NA	-2.99390246257065	NA	1.97870581515961	-3.95376643914808	-3.79305969387142	-3.60375602302846	NA	-3.0751879512533	1.23840583120251	-0.326111454978723	-0.341531557201271	3.00052833261584	NA	NA	NA	NA
cg03846022	3.09219389435004	0.883159183958121	2.85926437185679	-1.77809008525656	NA	NA	-1.75654844834543	-0.80136029146695	NA	2.0117887648301	NA	-2.15141313604313	NA	NA	3.24829865773089	NA	3.39057666681858	2.91754169277997	-1.85299960051983	0.553926690645363	NA	-2.5804562659818	2.31912588472584	-1.8300273936401	2.68518652406178	1.08863075247253	NA	NA	NA	NA
cg15977137	-0.197538880818523	-0.757815010637177	-6.07816819931235	-5.80391479648699	NA	NA	-3.52245133613816	-5.92843488169643	NA	-5.80698040931102	NA	-5.66648103639439	NA	NA	0.197048153131487	NA	-3.47571046397091	-6.4964340704387	-6.40117365085486	-6.17175073516811	NA	-5.56828938067468	-6.09627035798869	-3.74341996314623	-5.19359738372143	-6.20171471437966	NA	NA	NA	NA
cg05516272	0.536582415994317	0.657621396288125	1.75848777741384	1.98294883875339	NA	NA	-0.50225670095803	1.77504912630544	NA	1.75717413795539	NA	1.85638611243351	NA	NA	1.96072544764229	NA	-2.82811466098069	4.0716139727169	0.155274035510596	-0.452840931121504	NA	-3.0793210585585	2.50861274046096	0.826439431374576	1.49962373593624	-4.87608414656062	NA	NA	NA	NA
cg23181159	3.4579154593261	-0.157996706286414	-0.943253192113314	-1.23877633486274	NA	NA	-1.42189998819716	1.27631714028156	NA	-2.22309412297021	NA	-0.427264141945469	NA	NA	3.48435840956182	NA	2.92714987795747	-4.05623680656047	1.81716704948526	-1.16270109543311	NA	-1.92492112579903	-0.430250877444406	0.924639885298973	2.63839675638135	-2.63709838278815	NA	NA	NA	NA
cg23182840	-3.90753875163539	-0.150146828911949	-0.192855839727872	-2.77472439627306	NA	NA	3.38299340607774	3.33712054942286	NA	3.16774689352317	NA	1.51316285843378	NA	NA	2.636105701675	NA	-1.6107833350564	1.10752597560966	3.23941206469793	0.858680468358005	NA	2.55696355304478	-1.20728351133226	0.845376022329515	1.37799276944754	-1.4472747540761	NA	NA	NA	NA
cg27105446	-3.34580457202179	0.120933029047945	0.515529417988415	3.44860345751536	NA	NA	-1.59562520142949	1.22541017626673	NA	0.230747909115958	NA	-0.311753360934941	NA	NA	3.83109232914475	NA	-3.69744249042892	2.50215582257643	1.57251864264321	-1.94369672722302	NA	1.4816674829345	0.95369983245563	0.532133559245105	0.465684015565846	-3.45526464428348	NA	NA	NA	NA
cg02318139	-3.86722395643448	-0.0698759624477632	1.45682059418885	2.79447901333022	NA	NA	-2.49640364219508	-1.63894639768432	NA	1.11992754314385	NA	1.43697517923868	NA	NA	2.56175079400345	NA	3.25504195461441	2.71599304912115	0.684001403005286	-0.135275058864076	NA	-1.5520447188462	2.78630588662464	1.99886575449955	-3.06743408075439	-0.813158772802604	NA	NA	NA	NA
cg01060964	0.627060911610453	0.696689238120754	-1.67668511938152	2.79317851080801	NA	NA	-1.6271285610309	3.22354290446673	NA	-2.16641635993026	NA	-1.67268709317652	NA	NA	3.07747998814059	NA	-3.15378462363658	1.02322698480257	-1.09329877035385	-2.35159811484148	NA	-1.36101550626289	-2.36134376860144	0.746855128082651	-1.5149763133732	3.80709293441932	NA	NA	NA	NA
cg26983469	-4.77665105548649	-5.12847586998797	-4.85871991508797	-3.74574806689278	NA	NA	-4.97008243665369	-4.07497811670073	NA	-5.73563050885247	NA	-4.62084725341673	NA	NA	-4.7841483836686	NA	-0.225631528141914	2.97765901504288	-4.75420570906089	-4.78103770630377	NA	-5.25584956609875	-1.15338376050125	-4.50916697984168	-5.16173777048016	-4.77805203064202	NA	NA	NA	NA
cg24809270	-6.30310788316413	-6.29385968889133	-6.04783404412856	-6.22075029155734	NA	NA	-6.23651580903083	-6.16928495977903	NA	-6.43917387455159	NA	-5.93262566381367	NA	NA	3.21414789103086	NA	-5.6379605455167	-6.31719010329295	-6.32769662594335	-6.19988109853257	NA	-6.01985849359744	-6.20277997433751	-6.02986353736333	-5.78043251242764	-6.33476300373962	NA	NA	NA	NA
cg19211853	-4.51398315601652	-0.870225540096445	-1.04796980924274	-1.52519280647913	NA	NA	-3.15246813149052	-1.24368690800142	NA	-2.52863961201064	NA	1.79589677946985	NA	NA	-3.40674890140073	NA	-5.12262429370967	-4.73999734336383	-1.80283317059927	-2.53645390909716	NA	-3.31372938764288	2.99573344209315	-2.79705500121422	-2.21015995174425	-5.60444321623392	NA	NA	NA	NA
cg15566554	0.0665702845399786	-4.74131929003491	-4.29677853610727	-4.28581743607056	NA	NA	-2.18150751989662	0.23799250802813	NA	-4.02114151110432	NA	-3.55038203200793	NA	NA	2.97708842543568	NA	-2.43608705803978	-4.55298626785917	-3.25540327360854	-3.68259707580459	NA	-4.27174924561579	-4.24085035905908	-4.27165931417494	-2.16301709096472	0.553145852515398	NA	NA	NA	NA
cg10465028	-2.31909012708425	-0.195264087003825	-2.28902631812446	-0.184357758307938	NA	NA	-0.540138812582164	-2.29212651982557	NA	-3.50373359199767	NA	-4.07859347066324	NA	NA	0.890153225054652	NA	3.28146199474423	-3.44717925670522	-3.40380118558405	-0.662218418782971	NA	2.15806348071031	-3.94408039367803	-4.27344308344346	0.0900531001015364	-1.97520611567507	NA	NA	NA	NA
cg11018337	-5.54049496927967	-4.63074632300694	-5.13828958143723	-5.84821902437564	NA	NA	-5.5798598920715	-6.35816540757277	NA	-6.77812044627517	NA	-6.4245626458172	NA	NA	-0.0649553484396623	NA	-0.461190667655161	-5.41321565908064	-5.92291203911053	-0.463329540333721	NA	-6.28221820973152	-5.97493763260007	-6.30212079607212	-6.2914709649028	-6.53943491781684	NA	NA	NA	NA
cg01790771	2.73218214800165	0.434056995929445	-0.583581282251009	2.55542038912405	NA	NA	-2.58476851534553	2.31134656071862	NA	-3.50408408140722	NA	-0.877481742746507	NA	NA	3.01216854754806	NA	2.98649787490454	1.95864170189839	0.134642158780662	-1.54765274778537	NA	-2.43799493516686	0.864396313187214	1.76677999869825	-3.1093361060175	1.30083328100169	NA	NA	NA	NA
cg09811317	-1.9766432415972	-3.69475166366988	-0.110162908312954	-0.68519776999219	NA	NA	-2.09386140830441	-2.44952971856426	NA	1.43661852861235	NA	1.0086021015831	NA	NA	1.82468324201745	NA	0.505803924333564	2.68643527424016	-1.54297901506831	-1.3553193876231	NA	1.43210864331259	-0.819136357964874	-3.28046520617021	-3.86099517192035	-5.16406772018023	NA	NA	NA	NA
cg07327178	0.0150498388097363	0.644204020412402	-1.48162226735348	-3.08285529974789	NA	NA	-3.21744804952819	-3.24962693694476	NA	2.31332832566693	NA	-2.94274981775957	NA	NA	-2.22384336583784	NA	-4.69299384582566	-3.22209315351194	-0.682712186436633	-0.0153037597542118	NA	-1.05964529124647	3.66584875045425	1.52095328191922	-0.210173782267618	-0.417629485065957	NA	NA	NA	NA
cg19684207	0.0554229037213048	-0.545287882563775	-5.78624768421818	-5.21763279797282	NA	NA	-3.1137030694038	-5.92845577426437	NA	-5.30967907337142	NA	-5.18207818632934	NA	NA	0.438224107131679	NA	-3.37597844672289	-6.14072771003843	-6.25262643450418	-5.92798005680825	NA	-5.05852161635318	-5.91555865083707	-3.15330795491835	-4.92615498905097	-6.08580473567855	NA	NA	NA	NA
cg05207834	-4.71436583034491	-4.45772510517287	-2.439918967232	-4.09429701707165	NA	NA	-2.8969800890225	-2.42445691259769	NA	-0.138580312528112	NA	-3.67860038723254	NA	NA	3.92254473815546	NA	-5.08007418979529	-4.12210201116967	-4.66735795571007	-3.05521559989793	NA	-4.56923765705131	-4.60990281091765	-4.30045438475816	-3.9369992853629	-5.50321399480084	NA	NA	NA	NA
cg26927939	-2.59290346682959	-0.93941792160294	0.807412751760485	-1.85457429867623	NA	NA	-2.41263987813842	1.07458148156748	NA	2.80340330514822	NA	0.0856722243681182	NA	NA	2.4470520065224	NA	-2.81947449422225	-2.01988281479068	1.61520541508084	-2.13012673750318	NA	2.59726987650018	0.50017273966121	1.02295773866726	-3.05267715535861	3.76550496820555	NA	NA	NA	NA
cg22061523	-3.99699823339693	-0.953533590201183	0.47858830829483	-2.62329616575931	NA	NA	-0.504766485548509	0.748809266598941	NA	-1.83266035906851	NA	-0.691923583947616	NA	NA	2.93058013592904	NA	-4.14677018204175	-0.259447197655926	1.95584509469021	-0.406891527379517	NA	-3.52827884880601	-4.46811644681232	-2.1833051672731	-0.202005400845114	-4.44705608183333	NA	NA	NA	NA
cg15351951	-4.18029011218504	-0.389193967399602	-3.64609652491595	0.326487832222418	NA	NA	-0.534195661397916	2.32401665901628	NA	-2.63141798478591	NA	-1.26243837524409	NA	NA	1.26523803816283	NA	2.91246711913407	-3.2036026912536	-1.06451580705439	-0.266132687143782	NA	1.31931787862042	0.25386494708347	2.0955612323467	-2.38905141631043	2.59162802344113	NA	NA	NA	NA
cg00483526	-3.92575819493902	-4.87053958538787	-4.84527008143364	-4.74289006156685	NA	NA	-4.37139537437967	-4.14528207361619	NA	-5.37557971049771	NA	-4.72301245366293	NA	NA	1.74031275288101	NA	2.39769515868067	-4.82369189306642	-4.44757384358882	-4.7225731868799	NA	-4.74089675186214	-5.06880462351681	-4.88568306214785	-4.54814982271914	-4.67683983859837	NA	NA	NA	NA
cg01456517	-4.14867026758135	-1.90614977197397	1.01349473545302	2.50516502054301	NA	NA	-2.85521273412234	-2.51753713726052	NA	-1.82196472280545	NA	1.3490732229643	NA	NA	2.9504565354592	NA	3.11850117553417	-1.3019194977607	0.394438480129053	-2.34570657877245	NA	-2.87896165519351	1.63760503829857	-0.120483183771817	-1.67747329963469	-0.35519161363288	NA	NA	NA	NA
cg05651282	-2.62809374719939	-0.444423663108477	-3.86376122631249	-1.67556979096391	NA	NA	-1.93121352417793	2.75144647644125	NA	-0.0277457185569434	NA	1.2216427144727	NA	NA	2.70620909867161	NA	2.52439525047043	-1.61679676553605	-0.50793015753439	0.892628983745332	NA	1.45627980475092	1.84582982267362	0.551272587474317	-1.21207065611033	-4.68039778752565	NA	NA	NA	NA
cg14473344	-3.14644456827287	-2.61981499594769	-2.16184684772847	-4.31047219054165	NA	NA	-0.33064664062092203	-1.94749876562948	NA	-1.17493255345449	NA	-4.21482684703195	NA	NA	2.13172690708511	NA	2.29459542868772	-5.48122270934099	-1.83223129346347	-3.64292319761707	NA	1.40527091201953	-2.10178045266821	-0.866051773222089	-2.65645339881859	-3.97700275450885	NA	NA	NA	NA
cg03000596	0.811894426916339	-0.869459261895256	-3.4478697669063	-0.504250546467695	NA	NA	0.304992763816569	2.37778409217834	NA	-3.86081763434279	NA	-4.085669849108	NA	NA	0.455049660667237	NA	0.489602662474175	-3.15998692741758	-3.59149391883474	-0.532742952235514	NA	0.37284306775457	-4.26548630901226	-4.52103207256312	-0.451353872946353	0.783284224586972	NA	NA	NA	NA
cg14228592	-2.92553574065876	-1.1805422173568	-1.63633367231047	0.174785023767918	NA	NA	-1.10440149449119	2.00403318220476	NA	-3.75096040978892	NA	-2.43420531470713	NA	NA	3.11655513330796	NA	1.80581429264144	-2.2938044300252	-2.59988107227832	-0.942628388445038	NA	-2.1016563255225	-5.22585217464167	0.219601916473182	1.39891368912275	-2.88904446222963	NA	NA	NA	NA
cg22775789	-4.5222179935634	-1.57074248542088	-0.34783853914113	-4.31724090348563	NA	NA	-3.95067404489305	0.0824783236056896	NA	-1.49792035801693	NA	-1.38989073980964	NA	NA	0.538111849957709	NA	3.53191289203584	-0.397057700681219	-4.67442147509664	-2.89003235588029	NA	-3.82530839306554	-4.38662928965281	-2.77385851651168	-2.06605647299021	-3.54079813729471	NA	NA	NA	NA
cg17721249	-5.14963157945448	-5.32950126542632	-4.95375253397122	-5.17954239829147	NA	NA	-7.33235960503164	-5.11570814373839	NA	-5.47207227721563	NA	-4.90708558970248	NA	NA	2.83496657178172	NA	-0.611665593931989	-5.24647699030565	-5.08482139365779	-5.01023617494097	NA	-4.96411529397107	-5.10910092325003	-5.21644178537298	-4.83034430337331	-4.91924683832881	NA	NA	NA	NA
cg00494337	-0.257484639541365	-4.55532065313955	-4.73081795289665	1.46457388022181	NA	NA	-2.28284841836233	-4.84148973735896	NA	-4.91432554065577	NA	-1.81447919863912	NA	NA	-5.29582009921196	NA	-1.32171448234611	-2.57749745483867	-5.05149018335443	-2.9690846829394	NA	1.49071778247329	-1.85166227141382	-3.76177774753318	-4.17958509075185	-5.23853798872264	NA	NA	NA	NA
cg06259025	-3.72363549826386	-1.10525259270573	-3.9632941862016	-2.8704487379723	NA	NA	-4.08467438094115	-1.50190630498966	NA	-2.91121465583687	NA	-2.64953001527322	NA	NA	3.57472932211407	NA	-4.34533505409291	-4.62431285077353	-3.07682991068768	-3.22262266199812	NA	-4.28196855516603	-5.61592635308412	-5.04474291827865	-3.25696017082524	0.71620528846017	NA	NA	NA	NA
cg08346232	-4.3781091181357	-3.88031262677953	-0.753746929613106	-4.09164205787524	NA	NA	-3.41869679864916	-2.91447578022301	NA	-4.79061962204897	NA	-1.42999522501681	NA	NA	2.00369468114816	NA	1.93066608233201	-5.13827276518636	-2.19746709582539	-1.84876217673166	NA	-5.07346220713576	-5.18754288071242	-4.50460905350297	-3.78380554517113	-3.30465304041199	NA	NA	NA	NA
cg08122232	-1.32718054190461	0.448237864306221	1.61169002274745	-0.539407063216532	NA	NA	2.04636535734145	2.74496689150081	NA	-1.55669576197633	NA	-0.0291202317807238	NA	NA	2.61320234994515	NA	2.90734557342155	3.27927854670672	3.53475151106014	2.52883866560357	NA	-4.44008192580068	2.44081825247104	2.31396516853978	-0.622009668985468	3.62573672997243	NA	NA	NA	NA
cg04802386	3.81468363446592	0.394520903773037	3.48968097128671	0.232048623405035	NA	NA	3.10458073466058	4.22101533232802	NA	3.22864195538217	NA	0.0396546664183086	NA	NA	3.84436133907602	NA	0.28526523565471	0.335241791998186	3.48149609254915	0.261014347625619	NA	3.52483666176491	-2.23568044634282	-1.98830568411846	-1.70607949533185	2.53011091664899	NA	NA	NA	NA
cg19082359	-2.64501435881744	-0.86254775724582	-2.42831149330865	-3.40335661938486	NA	NA	-0.0862918109556203	0.419178680780598	NA	-3.27162843774507	NA	-3.83687219943334	NA	NA	-3.58878654045112	NA	2.80500730392512	-4.71637546745022	-4.1521635006765	0.00922721059028553	NA	-0.104443903648291	-3.89947497990797	-3.97930452558695	0.922143892474195	-3.70917377892748	NA	NA	NA	NA
cg17904739	2.24327043675497	-2.34355780144857	0.770600632117969	-3.82683928542117	NA	NA	1.55900050281356	-1.1506201664304	NA	-0.138770876052305	NA	1.68459915398598	NA	NA	0.526451656723901	NA	3.11484296157598	1.92650963077197	-2.78376962367864	1.46942264115736	NA	1.51970241409077	-0.907510816262329	-2.57888462934449	0.999802557195396	-4.00397372226435	NA	NA	NA	NA
cg06747330	-3.18599300558557	-1.38344002062664	-2.98252632675661	-3.92540520523751	NA	NA	-4.54340274179939	-1.20908324727442	NA	-0.916183419607708	NA	0.192330380950604	NA	NA	2.37372011676955	NA	-4.9576698103288	0.231024319235044	-0.706372941348089	-3.4407790026898	NA	1.78213215991202	-4.14926440151269	-2.72724922967762	-3.16581445874176	0.526516206366084	NA	NA	NA	NA
cg24003508	-2.73484890919486	-0.677128623336752	-4.3431469875679	1.23220625374925	NA	NA	-0.339982306330462	0.231937434230439	NA	-1.02683242632587	NA	0.424856294859238	NA	NA	1.8820595537676	NA	-0.0429339695081297	-4.3169059906161404	-0.412168574736312	-3.70330039347447	NA	-3.66920608884402	1.70813806083367	-1.47877012319882	0.182276464266511	3.01714559223338	NA	NA	NA	NA
cg23680451	1.02910931351755	0.725237601416695	-3.43069617945982	2.58546792059714	NA	NA	0.738977650148527	2.06134508404604	NA	1.10205317912892	NA	1.50667114665512	NA	NA	2.32460751087568	NA	2.40838482398812	-2.89341731245851	2.8450132080902	-2.50889756084491	NA	-2.71910262919028	2.91546241009099	1.2720375581729	1.36866269810364	3.64436481558029	NA	NA	NA	NA
cg03667968	-5.38571486951282	-5.3084975615659	-5.23960768695653	-5.49013642233397	NA	NA	-5.41409794971431	-5.26585063949146	NA	-5.77579900977532	NA	-5.37129697864605	NA	NA	3.86523124972491	NA	-5.56665725264612	-5.40878491707184	-5.48363099314892	-5.51697974741095	NA	-5.46722738215413	-5.28784845852294	-5.4268611161617	-5.48980540249039	-5.83869097115483	NA	NA	NA	NA
cg26750188	3.71075210464191	0.300153026273503	0.292296496719424	1.45747140796455	NA	NA	4.35419942427978	1.73785307692841	NA	-2.40384715903902	NA	-1.42609545300113	NA	NA	-0.570843068950841	NA	3.88723415613578	-0.537347341083033	1.26467568375228	1.71946038991577	NA	0.300721924523205	-0.0414076067433796	-2.649533832361	0.331257310809828	4.94955357702178	NA	NA	NA	NA
cg10761804	0.736123671264169	-0.287967839280864	-1.85474884542101	2.68318052971474	NA	NA	-1.94077313905285	-0.30834899998615	NA	-4.4609116868904	NA	-0.872733485325011	NA	NA	3.62698299033646	NA	2.59691975423955	-1.28689395921069	1.55768328413329	-1.48705575113929	NA	-4.02203162007587	1.46210720925032	-1.12252375272834	0.0312680490241448	1.2681300988682	NA	NA	NA	NA
cg19052064	-5.02274410408549	-3.20497577275286	-0.740863902331423	-3.32699910417354	NA	NA	-2.69271546682411	-1.46155271517755	NA	-0.209870263177881	NA	-0.0170460051696804	NA	NA	1.05103737847174	NA	-4.98358371321224	-0.251789407742366	-0.779220466026727	-2.91224019836901	NA	-3.36599730518176	1.68949178580473	-4.2610922133052	-3.10071266515171	-5.97429784060138	NA	NA	NA	NA
cg21598047	3.90242114827846	0.0566209261632535	0.198294938315344	3.59638379943058	NA	NA	0.42278124229676	3.62837252825608	NA	-0.370163955509488	NA	-0.280658631243799	NA	NA	3.06587390713129	NA	3.59960861455396	3.61808438940353	3.54316235322919	0.498149380736848	NA	-2.06960537019228	-1.68594323403176	1.19285561234008	-2.64084147305546	0.192320949680866	NA	NA	NA	NA
