gene	SRR7646230	SRR7646231	SRR7646232	SRR7646251	SRR7646252	SRR7646236	SRR7646238	SRR7646240	SRR7646246	SRR7646247	SRR7646243	SRR7646245	SRR7646254	SRR7646229	SRR7646235	SRR7646248	SRR7646250	SRR7646253
cg03283282	-4.44725796875848	-1.21495494190648	-0.496447012389008	-1.58670089592846	-3.7656311655773	-2.23584729507537	-2.91394714677272	-1.76420028906027	1.72212307653586	-4.59211331032656	-5.06887513602865	-5.0057574427288	-5.16309235379291	-4.43554196131971	-5.00441969817545	-4.39767029599917	-4.41993593450556	-4.85712943241212
cg08939850	0.465305206868526	-0.171236723939462	-0.230181083591518	2.84559418388864	1.12155055052982	4.73453707915311	2.64319357421496	-0.478428394349541	3.70710926250856	2.41429414520699	4.72626321450737	5.11453915440423	5.45626158659397	4.96070726717052	2.93837264333678	4.04837777424663	2.38094100047919	4.01504915884093
cg05514909	-0.538858084849039	-1.6955524666432	-2.88342301691286	1.30263754613588	-2.78049062464148	-1.44919863104129	-1.01971901169443	0.66765049431422	0.752729652861015	-2.38991357283125	3.2347604715864	2.59598155524036	0.778511021713384	2.52045315339125	-2.32965856553622	0.185024916394699	2.14916944182282	0.797228842744911
cg06109482	-2.93284772651199	-3.97682016211018	-5.51710987717906	-4.32110546556363	-6.20621699540774	-6.0182151300366	0.636733247573433	-0.976335089783827	-5.81013183868518	-6.28296780942544	-4.27860712803632	-6.14453483657762	-2.72900221624987	-6.07701003576264	-3.53960057552864	-5.90241318585047	-4.1962625738216	-5.75507978088465
cg16673477	-1.15047689498221	-4.37202687331698	-2.77966585856055	-3.88170811807823	0.280808090451455	-0.773537998526017	-4.69307900811983	-4.0251637901161	-3.94174527440208	-1.42603502889251	1.41187065573154	-1.5751731184706	0.159773352132552	-4.09010284489841	0.051054806867347	-4.90013140001903	-1.9390722471294	-1.76741786520862
cg21536585	-4.38831437916519	-4.92751059006335	-2.99345855243163	-5.15926070725579	-1.79639883016774	-3.93643530622584	-5.65724535122542	-4.56415534475548	-4.85613623826291	-2.58085913172436	2.8056113546729202	-1.72647847259014	-2.23802072197386	-3.61318805999852	-4.20107988461962	-2.81726993987643	-4.48866793071461	-1.91372499186151
cg21268984	-1.94970488515943	-1.60690287061133	-3.35333331633956	-2.88688746739053	-3.21128937477951	-0.898735974084948	0.247782167783089	-2.12595277188091	-3.67828404805713	-2.80082058207745	2.85852363763925	2.57623256113604	-0.405068656695407	-1.81061277943675	-1.96777623649206	-3.3546824111263	0.979629031133087	-1.93465462355325
cg05484949	1.46530557927913	1.6437087375423	3.38728286781265	3.63560628717871	1.76996321548421	3.21539618040523	2.09402123559466	3.70353401485094	3.80341240105284	2.88811910465599	-1.35518362456054	-0.830210546583063	-3.52607016536902	3.26462367184397	1.76792070023743	1.89745525181291	2.36104543006639	0.903203578197799
cg10813980	-2.0491654765762	1.63966617951067	-3.05184401329763	-2.79329838905919	2.12570414549171	2.8172804942524	0.883453593279431	-0.206657713535146	3.08919551406178	1.73546570010209	3.40635238704371	0.753662034429736	0.971641650228218	2.66483655387895	1.2784660446092	2.4289539533842	2.12911484840673	2.50061497184777
cg25004840	0.537374971272711	0.156474122491521	2.13392051300171	1.46792529409112	1.74840264514593	2.44979682112017	0.934185402555428	0.816997269073802	2.17778542238124	0.916604662225483	-2.08631890517995	-4.16196530610868	-3.91742757323981	-1.57711408611287	0.20634976484994	1.22272871254283	0.840944283945947	-0.963467116376657
cg07401516	0.919392250179595	-2.27212172549949	-0.412380787754961	2.29546184219468	-0.488864372893436	1.18292106242878	-3.1176441533954	-1.58424459017645	-2.60232910722611	-1.86683648767104	-1.46451866588455	-4.66944098880842	-1.45856825398539	-3.88230893449194	-3.45920666560127	-4.30357904552491	-1.72984268021183	-3.84179451296449
cg23099587	-1.07217929891997	0.0324351481062636	0.138523296575506	0.258090069109421	-1.41665364095654	2.37017013926807	-0.21879535679564	1.11721966724647	2.3323285969657	-1.36757331870005	-0.040622678701662	3.3349316106614	0.186984810334979	3.06495566767351	-0.20588908955412	0.219379579627927	-4.40070495767125	-2.82547466523722
cg02794358	-2.32152166968561	-1.10786466641285	1.47877246977048	1.16678662349479	0.157740791446856	0.431051181292881	0.912136311488329	0.751483664065175	1.03683075794492	-1.45583502808808	-4.08696107663467	-3.97517692688422	-3.75242697410759	-1.68975673752179	-2.12520385139964	-3.0637024938341	-2.38779934304415	-3.45539853867855
cg03396103	-4.29014452290726	-4.72945124390715	-3.10824095493426	-1.35524046672778	-4.935756007804	-4.44817548130971	0.986998978280021	-0.455963125366993	-4.74596838844001	-3.67025786047662	-0.570733072983218	-4.70094718502328	-4.98540609639436	-5.12909138440177	-5.33456621706689	-5.25059948799437	-4.63787724564868	-5.04490000664808
cg20065768	-2.25208175774178	-3.53147789219792	-2.50003320236497	1.16164342007181	-3.40763341796648	-2.43989675682829	0.586027493258955	-1.81455453856174	1.57162743818014	-2.34683475056637	0.689221208827076	-4.03581421922369	-3.89990252309668	-3.18594414800741	-3.63610839559523	-0.737029696830663	0.161027999521088	0.886925263017573
cg00907267	0.843525885264211	0.902468674816074	2.77907082839596	2.71451142770465	2.30781786790487	1.58642528008403	1.72764928910413	2.53139019576278	1.96682763999346	1.7090401109292	-2.00036352336992	-0.126314160962281	1.49874972005409	-2.99388581601144	-1.55824322921448	-1.67437240330622	-1.53848984878225	-2.35131808373794
cg12857638	-0.52434298681268	0.711573859392056	-0.857995482606913	-0.878389414477661	-0.948984087201435	-0.894846022164004	-1.34900446688138	0.733532394068134	-0.687448241165733	-3.94471667045763	2.17739694748278	-4.59594458190507	-3.69948339712455	-4.45773484791535	-0.00742906704792934	0.537902651001185	0.624227533479634	0.323520532116674
cg14972576	0.31127926856679	0.0299813362544075	1.99442525580736	1.58202460650545	1.55392806568491	0.579403845498613	-1.12208115939244	1.77620913136966	2.12637756855513	0.441758444571638	-3.3726542940191	-0.0627614109562868	-4.14007545340221	0.725778626848316	1.81169892617375	-0.153533323877491	-3.77237374198137	0.165692232856344
cg05008843	2.59312959507956	2.78132838194492	1.81005337430465	-0.84684057933055	1.00051719780077	0.0788087560059125	0.546269644422095	2.96405295553481	3.75488734473197	0.582830816105257	-3.06529594837436	2.64817618702591	-1.93793320583566	0.340304961562512	3.42586719542113	2.08525156851227	-1.68494736738559	0.90058072646211
cg06218079	-0.706841598991204	3.79901159576716	3.55238145361458	1.77266074834861	-0.531285530420938	1.66666875847802	4.24984179962308	3.98673267110887	3.70894284305312	-2.47584854340143	3.71962269217372	4.09999968494057	1.81337161215821	3.9956220072885	3.02773994256824	3.95470762206451	3.27112960844207	3.07802950943379
cg05879505	-1.13358575880469	1.08813384768833	0.771227272211952	-2.9761994954874	0.467906426204483	2.85243440146249	1.64377744177563	-0.246450074548072	1.01212562759994	1.70935881641814	-3.46352865081884	-4.38849119163221	-1.71357033320869	0.630307807247616	0.677487182810443	-0.117573810053842	-1.93340157079678	0.551710856902332
cg15647296	-4.23530739687267	0.0345176529978676	-2.99582648491878	-3.82374112662606	-3.95576788006787	-4.14287659861807	1.23277025871823	-3.90217268169508	0.878642010743224	-3.05012448895253	-3.38790107292952	-4.13427674498726	-3.95602889322717	-3.31822341201113	-4.35777002006344	-4.29306594056591	-3.78610618486236	0.389765992254847
cg14908513	-2.83160469738956	-4.02971188114235	1.60866876791156	-0.696176220996404	-4.3573381560875	-3.05473260492584	-0.0402775610130701	-0.297942662279969	-0.465147232875344	-3.46518621650184	-0.107817899404664	-3.32765649383007	-5.14591406491874	-3.64447186665862	-3.0353405864457	-4.25883246977806	-4.37385597401672	-3.48477002278805
cg19522511	0.376278345639792	0.29424982273307	-0.0282979810827143	-0.535658674553444	2.20479033995531	2.0222949561237	0.742270971312235	0.810916999348028	-0.589012511223962	-2.27321826946239	3.4335857402046	0.227561110225	-4.62462610488941	2.94011003911887	0.660364401832892	2.69247632503642	2.41840996592062	0.602874355013589
cg04946749	-3.75010712267097	-2.48411207938842	-3.23738443472922	-2.90911439879092	-5.97360704917321	-5.39934298418644	-2.7819574817135	-4.95987122861299	-5.48878096514739	-4.93959698925766	1.7226504879309401	-5.82679473987612	-6.12142513036297	-5.67691180809377	-5.97429701423001	-4.40531614575654	-5.87177637898024	-5.07353885630739
cg11637968	-0.694271691960304	1.17550792525868	-1.10612549509135	1.69729864951589	-1.10687528205208	2.30742754441919	-2.28762841310058	2.59110053204375	3.00894502878521	-2.92443798872048	2.81975542533087	3.52945885203028	2.4425145349314	-0.81335147163262	0.496379899043247	0.21261070039366	2.58145685521236	1.15809617512243
cg02381279	0.799376208335227	2.92258587261776	3.22376865930383	3.508408493377	0.074665636760471	3.12505334531688	2.79306833925921	2.86971084946274	3.38229664487879	2.95486393888945	-2.01781767865597	0.826082654350226	-3.25591331717393	-0.024727410081067	2.02571650492953	2.87348595144756	2.69365581341583	2.49717107891889
cg16329896	0.100050851895467	1.80155118650896	2.81145310739189	1.07403317187721	-0.219658240027484	2.17542298824967	1.53721233554286	2.21767282376113	2.52619891987515	-0.47606972917713	-2.57410915862213	-3.61839945892709	-3.51674821657767	1.32934059199055	0.495252247264107	0.717506644107523	1.55877734107324	1.08149425448343
cg15571561	-3.53273339854256	-1.46469233384641	-2.10298043864141	-3.56493391764899	-3.41267385843296	0.739831855338008	-3.86997272862318	-3.5099683672844	-4.30728306185714	-4.10280407199603	2.54252290970226	0.455714531897343	-0.406473227336817	-3.14420664993967	-2.88376611904567	-3.20533068607454	-3.72003551895318	-1.51129579957071
cg22477343	-2.11329108666401	-2.25020643464797	-4.01168706982715	-4.23082148880559	-3.1669555477613	-1.57333915822231	1.17966480081996	-1.49035556109846	-4.91257579178253	-2.75576604923425	0.860867564808981	-3.80432167010067	-4.68378787826897	-2.93850964255366	-1.1195453124797	-2.62962314011651	-1.69532849717843	1.80851906566892
cg24079038	-2.39318581896619	-3.21047399128538	-4.8751208352167	-3.03982580106721	-0.263446379103787	-1.9995606936729	-2.17477801954632	-2.05631275862985	2.49554983302063	-4.85425038243934	-0.49261564780699	-4.43282388843818	-0.675375657436013	-5.1425473358221	-2.65945014816265	-3.35886697110676	-2.88113836887429	-4.28993744741833
cg14439572	-1.30444645935181	0.119741507136187	-4.67940255555534	-4.93389404202934	0.850099081566325	0.777197561310592	0.499881717866745	0.786262873345669	1.31447999993285	0.895802401191664	0.63164679241886	1.16134044259359	-0.441370786894489	0.673932702495703	-1.58330053385015	-3.35135744126633	0.0272978308836455	-0.658783752374667
cg01383274	-2.39151401692879	0.340321575738059	-0.218099305509772	-1.38542766261802	0.171575948387535	-0.962190526919771	0.620424053349474	-0.0345151041765716	2.5382301451109	-1.14314071428309	-3.63792790036709	-3.62768095372979	-3.32377523182133	-3.81155406003819	-3.48540695000895	-2.52672464845186	-3.95728646345978	-3.59265469428733
cg14129735	-0.160337242227201	1.04442307050639	1.81032341324531	2.07637499499428	1.45528275650077	1.54649746605054	0.759034963273324	0.815010545802672	1.97550827413042	1.79077271738587	1.62406070526859	-3.21307922674221	-5.53450582012994	1.84800834717293	0.6020194869213	1.02146419115607	0.768449294032094	0.928567238062805
cg26213458	1.86858054225245	1.43155648449213	3.19182805103178	2.48548679858996	2.2580533822116	3.22707924673455	-0.676936518700196	0.198602048112817	0.574494147843566	2.20090507596783	-3.47122345552479	-0.877325681874953	-3.12666408723452	1.48209747963429	1.19969079504631	0.382351385397373	-0.125970812882737	-1.28903571473361
cg27450668	0.908976924701043	-1.13154262968322	3.90433077791468	4.6127861636249	2.17139303878127	2.94877010858107	2.71164675522921	4.62522517056475	1.51955861890612	-0.687102466301545	2.7129824839731	3.96118505915071	-2.31034519159288	2.60286243771095	3.12559233101909	2.84333038847075	3.11808496012784	0.958188661330579
cg22749589	-3.63058159303331	-3.35695867214805	-3.66367687577906	0.160624256601667	-3.02250977586005	-3.98339549877185	-1.89484784755462	-1.68968637252685	0.408553224860387	-4.46957515552374	0.14782924367406	-4.96805449018286	-3.99301435049435	-3.75321258272646	-4.32457645230512	-5.00076928271338	-4.75818306013276	0.459472648359713
cg04306507	0.501428935619581	2.3569440097717	3.00034709845389	3.09795316812215	2.63291851240135	3.43467862655494	3.37229028418917	2.83182331207397	2.97808264923971	3.27844916878313	1.48958583979563	3.43613370335813	-0.627730207695974	-0.664937180689187	-1.68944010956073	-0.37714052347813	-2.42951671315321	1.39237074096273
cg06547490	-0.836641929667534	-1.29529338528626	-2.11966593797447	-2.97326660387558	-3.13697156924806	-1.37011451090965	1.50161824680463	0.0702817843690761	4.87006297822279	-1.7899852811111	-2.29295700268138	-2.95042532821547	-3.52077955917802	-1.32161923584235	-1.0422807718137	-0.503414129580179	-1.28070564232841	-1.03018867770694
cg12961080	-1.39951700206255	-0.010101824387681	-0.27822046649608	-3.99179396531911	-2.25405524196292	1.01701696583841	-3.35399482311741	1.70674466619639	2.01197961488389	1.98415155812052	-0.036350060289987	0.321333069134077	-0.872534860456351	-2.37070068207947	0.212990318600346	1.74126043582856	-3.54638461757222	0.303495327970346
cg25386676	1.28767421437861	2.49627900015745	3.12595673730756	5.00207306111982	2.33645904406859	3.24013338426212	3.28115912954116	4.27861457049462	4.17726842226118	2.53778721313922	4.94007955456848	3.73713068984361	-0.020495743349484	-1.92918466449135	1.59973458828002	2.51468290266788	-1.29685249684181	2.91088305336804
cg02459469	0.353940550285637	1.08024973547487	1.4961667479412	2.17362040152313	-2.8562479308332702	-1.56093093181589	-0.941103312584161	-1.12096904919183	1.78660717454603	1.17911007830014	-1.07918328430161	-0.203121407918146	-3.90466864539368	-1.37036715836466	1.61143059716623	-2.68083278403254	-3.13528744186411	-2.95466870833761
cg25586848	-4.47992379310472	-1.09112286323106	-3.9432852568109	-5.04578674217916	-4.22941803722367	-2.4934405535881	0.150527668395722	-4.28235603054769	1.98714324718084	-4.30588127800154	-4.79450391047487	-4.20855625011423	-3.66250070509787	-2.14547056339885	-3.11767415294732	-5.32462400429795	-4.07117145787081	-1.86506302067378
cg17465752	0.0457531229818241	1.33938780158747	-0.138824502739826	1.71805536238587	0.700400257571305	0.432168802669239	1.90880265982401	2.5962361221646	3.3257308928437	-1.03358878726677	2.8672198822255	-1.43711732923176	-3.18940550894612	-2.46797003020363	-1.38519054518186	-0.387712517085057	-2.21566495178948	-1.6140070137288
cg02894944	-4.32382175728996	-2.29647659028473	-4.66355952432253	-4.62330771942951	-4.66442039707122	-1.85775755365957	-5.01951785651633	-3.97858294914658	-3.07977534197836	-4.87252170075402	0.560813127840339	1.11739094820722	-1.69068229140089	-1.06781307804728	-1.17520445798484	-2.52326415600878	-3.85655682501036	-0.560385582157184
cg18350739	-1.87164509001893	-3.08917060263184	-1.19908211111603	-1.66609316399408	-2.45334118290131	-1.70607711478411	-2.47741296554178	-1.36799478681259	-3.07587226422688	-3.37654365433252	1.50918524868399	2.61695443346207	-2.98043332434349	-0.971967122061012	-0.0943017020799299	1.2383906954313	2.48442860741944	0.465768561867198
cg22886323	0.965310898996984	-0.693657843949117	1.65586362392506	-3.5272961398683	-0.599208323537146	3.76921784016701	-2.56250294920541	-2.77975908468379	1.43538690160475	0.40048762127986	-1.20813357213581	2.14490480902014	-1.57612793268908	0.970462328474378	1.97140437415321	0.00784179428241882	0.396658014557154	1.7466222645742
cg07157757	2.09736984367589	3.18102855207451	1.55005025634575	1.91652527204372	-0.50134904470784	3.78125808843859	3.03568914478611	2.74061312030758	3.1911109521419	-0.251001929083029	-2.01759975849189	-2.12009490244984	-0.922602346747065	-1.52929164231016	0.116163114258592	-0.230095744450193	0.179971120826703	-0.550038017211535
cg10117831	-0.412561962005445	1.35847453563555	1.20760841667591	1.45940954621447	0.0799781754757894	-1.5566039394615	2.25927658706288	1.61790020862135	2.36754869887424	0.493398866913713	0.435091636875777	-4.05477410355729	2.27194865476967	-1.06885240203169	-1.08252024314377	-2.75426661495832	-0.387997773701293	-3.23348103034575
cg17694130	-0.0760583812877552	1.77697916466148	2.85677081917896	3.6409831703947	2.22550661958724	2.49964525477381	0.61530128447163	1.64139221682315	3.64695944312651	1.0113542164869	2.03752985916577	3.84443378871642	-0.0341954059992133	3.55200331775263	0.274520166964082	1.93261914891032	-4.28962977259196	2.04625348897284
cg07298347	-1.44544248756645	0.638709905302583	-3.04848241066539	-3.04077210689203	-2.8499742218396	-2.02517194000195	1.56806453164563	-1.20267496950571	-2.40393467036966	-1.68974512425073	2.84768606967762	1.94738802948656	1.37670239327162	-2.62712531602562	-2.22505644004946	-2.50180745312846	-1.98432685240807	-2.72298364198337
cg26324132	-5.57590177621256	-5.98805951841646	-2.46886950565402	-2.32025435940249	-3.74716572722965	-2.55900034264079	-6.5911219762503	-5.26332516544884	-0.163932068631096	-4.74062047688053	-2.59975976164416	-6.4277066344407	-6.81885327945033	-5.98206220043487	-6.19496255971653	-5.99913145674611	-5.5697683669022	-6.24415670654674
cg02284273	-1.10044289485617	0.935501194974059	-2.07368383903439	-1.30620228474318	2.02493941646412	1.48627550500602	-1.63446664523034	0.759383112964569	3.26805920822364	-0.71921915679394	-2.21068297933561	-3.45059247511009	-2.73377898960729	-0.121835802611878	-0.645842781224672	-1.83705369638044	-2.99582901083257	-3.33824094474237
cg05798664	-0.637032421813824	2.59798307320265	0.594722679218856	2.69677311711804	-0.405928891365727	2.27825721065508	1.8518195816362	2.38079834686824	3.52742269513875	-1.49269270280861	-0.594226031755251	-2.96367868483624	-1.73277573054124	2.86767259226641	2.18532393111773	0.120596492153172	3.16087075180733	0.515783111468589
cg27478242	-0.20766725371629	0.776604476609942	1.37241855831344	3.39180381088111	0.38854921355902	0.609336549260626	2.56153687961375	0.943731374494275	5.60211547671476	-1.83862493329871	2.84154160096579	2.63205522964311	0.824433454763111	0.589387789510596	-1.08638223698495	-0.233933227000782	-1.5638423527237	-1.28252672985383
cg20559385	0.127060006593025	1.8575075729586	0.667914927378144	0.935478695862608	0.338894146529065	2.1581196528355	1.27146697300938	-2.43363597029325	3.42399364316767	1.14912550666131	-3.66774607104978	2.26990248257835	-3.08819852540422	2.70811472688299	1.60020101517328	0.41415292742295	1.34112220195789	0.0767896078839686
cg09554856	-0.695244829164965	-1.51714450195564	-2.12412553999642	-2.64863785619284	-2.52320373471962	-1.17184802980193	-1.09653666226739	-0.394701426646882	1.89291677471319	-1.67920148158111	2.21915807218843	3.67505336801207	0.43796505401594	-1.55033151895691	-0.201224223640204	2.93664167023829	1.94349434846158	-0.663718346830394
cg10816921	-3.33275694786099	-3.33568725726941	-3.29351473909902	-1.84615945762377	-3.91054658958429	-4.34550747502596	-4.4258905779671	-2.59591497963705	0.472439373954989	-5.17723966420894	0.976721450111494	-2.03013505906081	-5.18959561165611	-5.45074851637435	-5.60491842266426	-5.22044561298369	-4.99381164902405	-4.33544656277197
cg27290215	-1.38698380293192	0.578951045542099	-1.68773728645938	-0.839559343713362	-0.666215968486692	1.10381095938479	1.63374644148412	-1.97616906391434	2.76043027663293	-4.00218490416067	1.83612111270149	0.37641402729237	-3.76379984704032	-0.873044010318991	-0.767462941172272	-1.48924356075112	-2.91072145010145	-2.7999472465918
cg07025785	-2.59827439366653	-3.83943920170434	0.0394901932527815	0.382261077812141	-4.12911720153053	-2.11504474442121	-4.50407018545974	-3.82394089644566	2.21726820406496	-3.66640297596703	-1.80579603791003	-4.16153730123005	-3.1774808869063502	-3.90935151836862	-0.855363341947822	-3.80352489345642	-4.07742428825877	-3.91296325885912
cg19403909	-1.57294093272803	2.15283250552093	-2.21186306154349	-3.09150403906702	-0.546097319248924	0.910773292494554	2.07840760377867	-0.161937698793678	1.31292634538273	-0.921584911766793	2.03837787191345	-1.77046209274028	-3.02008420676414	-3.15447254312917	-1.89375474346722	-3.24325598148867	-2.4012448580841	0.190400165982874
cg23643526	-1.46859515187524	-0.115296180503951	-3.79539468290573	1.37241416323826	-2.6686572687306	-2.76987358029842	0.313385788989607	0.0487194562437373	1.37088081648113	-1.87241346613634	-4.18531129339029	-4.30799965565135	-3.58830290897612	-3.80305450199408	-3.17961193268013	-2.84429912924081	-3.67181163180056	-3.4301944526554
cg01412762	-0.881814790628843	0.774680087136511	2.51057318745609	0.158328055636253	1.34374284312627	2.60307430549452	-1.02153251763281	-0.776474455000235	-1.06468968938984	-3.54084627010125	2.47924421442919	-0.0537084617751437	-3.74782916690114	1.6085339532884	1.69691221428521	1.85863495714978	1.75011088019769	1.31177098654393
cg15826426	0.594245369350341	-2.50694959065739	-1.55283158460436	-3.48158750705668	-2.45337083714266	-1.47793995595492	-2.5492564493048	-2.66807156816496	-3.74967096690882	-2.14868948899046	0.82548366798907	-4.40615650396921	-3.08986223233833	-0.316769352964538	2.95132387386043	-0.911110985101132	0.072889336607153	0.544356496285983
cg25707722	-4.0418343800018	-4.44363454449324	-4.54052169425422	-4.74125199927569	-0.33759820876177	-4.14011427235928	-4.07113705086193	-3.1217098512323	-4.80869926372454	-1.21946951290503	2.0535178096608	-0.846881071508915	-4.27945092817328	-4.45531597083937	-4.72935298946818	-2.78363585432308	-4.34285477187881	-3.74017717788031
cg13797425	0.0379249615583644	3.63937019091504	3.4694144146006	4.56827509303016	1.64060078246065	3.719586974812	2.27839582017202	2.50472244179283	4.89389854626516	2.03517734445091	4.19860169220208	4.50482105210565	-2.16589348195933	0.726744814170283	1.93044114368449	2.15933385200489	0.202108762021185	0.161583354541563
cg08995061	2.00355486556821	2.27531653862822	0.00527526189730809	1.8029419968709	1.49933368595076	0.497358250104061	1.62121260674874	1.44822729080993	4.04422942069884	2.23807734202714	-2.24580147048565	-3.33951171901109	-2.45812505008827	0.397226278011566	2.10738130842865	0.313429068395939	-1.07921165159209	-0.28591357903803
cg26481727	-0.569058303174578	0.390057004507334	-2.64653435185534	-0.804424363043536	-0.838331454238018	-1.11726647857458	-2.83645426190886	-0.89839604993881	0.612290050211072	-1.71493403298587	0.72517212309717	2.93980621286598	3.55303064417329	-1.20029665496817	-1.73420087473565	-2.75804610758857	-3.68024347337279	-2.31378285407111
cg18263166	1.05243901742561	2.01381674586537	0.256244820488292	2.85699587822286	0.427190331924207	2.31404381362496	-1.10757460253595	-3.64384741368029	2.88944456017566	-0.241114724180143	2.38037463355441	3.39163212354889	-1.76524209393275	2.68267561319699	2.14857042335182	2.55637432256317	2.40731119059151	2.43409327737942
cg15157241	-0.325814141347488	-0.986616860012172	-2.35551876278365	-2.72540949221227	-2.25226657275165	-0.984132787416587	1.04696395594814	-1.74898597700797	-3.19983466762066	-1.38867339407634	1.76145032032984	2.88602683820354	3.71175305845306	-1.86543800640325	0.0631620431476229	-1.50463011176728	-1.81309287725315	-0.711064461111687
cg03147907	2.80289801131501	3.25924553602007	2.29739445274135	2.96540491167769	2.4643644296431	3.31631111907197	3.54979001275939	2.98484789555947	3.68272648717368	1.76081724047603	1.38454067754708	-1.94656664640538	-3.12709129868171	0.105793134057443	2.85539690567741	1.09151051025799	1.97053724107247	-0.212507721285748
cg05997362	-2.22737861005097	1.82039377718279	1.78975430287268	1.83090745216545	0.0675514755675585	-0.512041313033586	-2.36817886443794	-0.893932278943428	-0.112759594338755	-1.80143767752765	3.19877244218701	3.53499458421559	0.2838135493254	-2.7216189968302	-0.147675060424132	-0.533019293263677	-2.42707736006044	-1.27041243586429
cg25554917	-3.92066219033001	-4.08079499957969	-3.88766582279351	-3.90809643099643	-3.69751733180883	-2.90082991461718	-3.86329521599994	-3.91209658768781	-3.29663623218594	-3.61128719614847	3.41981335761783	0.394622066326961	-3.15972414095523	-3.75176454685429	-3.75759502835445	-4.07447289981086	-3.70263839681065	-3.91935553708799
cg26361533	-1.05876748971538	-3.46812128092288	-3.11941641762533	1.5775216946991	-4.33403402220993	-1.70295371368774	-2.58785002003203	-1.44519554419462	-2.20298869939039	-2.35089272671759	1.54482198424459	2.51408291908083	-1.86474199949234	-0.689145157674846	-0.619549450274947	-3.50097380910926	0.251810305516842	-2.82992217428035
cg17619020	-2.38556098024702	-4.77026633001645	-4.92278669597136	-4.96768140675902	-4.95425165069582	-3.93107551517002	-3.40584337832515	-3.463290622657	-5.32402451038337	-4.74968697542242	3.1606159100532	-4.14801805317707	-4.70340914065429	-4.81869639249511	-4.57277464129093	-4.74574892132311	-4.20308038966095	-4.3523779483857
cg16519668	-0.591937386489348	0.69336630502738	1.07197762912016	0.96019045950069	0.378117755708759	-0.190201637455828	0.887120769335753	1.33547447332286	1.22948174761956	-1.026087766268	-3.04452321859588	-3.92280255425222	-2.66788572371525	-4.19955867662234	-0.975354729748659	-3.37012643448018	-2.16417841061284	-2.36719359263142
cg01048107	-0.746505330517829	-1.42586792470836	-3.32896086392792	-1.08572804338148	-0.180109241752804	-1.8004034320915001	1.50954167162334	-2.34771988063399	3.3197191850809	-2.98900504181934	-0.732926064018846	0.0214019736454645	-4.51957081331028	-1.14266322131873	-2.13968813513077	-3.19763112541307	-3.04256179320909	-3.31351975721705
cg13452588	0.405144739649103	1.26601045692789	2.36262261879857	2.57846835662783	1.75368278183159	1.68341789262709	1.74868915688499	1.50783791736318	2.19641711319331	1.30882837530861	-3.02131648016254	-3.58960654586496	-2.94112138991785	2.23629973316525	1.23525110238439	0.439880172802639	-0.242382910507269	0.416781702584851
cg08121755	-4.79395624515579	-5.03314189412616	2.09083085270775	-4.59587474510081	-4.75315162346471	-4.94978413702821	-5.28038883627709	-4.92861137217302	-4.9811632916187	-4.67721004171322	-0.445774368735529	-5.20573370512195	-5.2878919926554	-3.6487347838254	-3.36018029018136	-3.91309050532868	-4.99726749155984	-4.67710964700164
cg09362335	-0.933523554736528	0.464141088606631	-0.677622678259554	-0.721550030941966	-2.18759738462419	-0.744168562702808	2.18706607444361	-1.13645907720501	-0.269510182862417	-2.94956831015012	1.32008777849237	1.51219164853047	3.67214375487354	-3.42182484385555	-2.38015338236948	0.197068022461055	-2.19559975239214	-2.58957259069074
cg04642300	1.24811029402883	2.84450252954694	3.05315786103136	3.32196298394063	2.08849818596222	2.32880645921794	1.53157000587089	2.19267909767809	-0.498361158409961	3.32493511768941	2.75109929608305	2.86079259363047	1.51751587425726	-1.56236300743442	-1.71167914043263	-0.208020202249655	-1.87695842998168	-1.6452591584173
cg13114497	-0.434636571581944	0.343259377877778	-1.66297352722647	1.32041496678713	-0.910911652289748	2.34706529227476	1.80446313924157	2.063922835569	3.47275821251191	1.2315122803084	0.841293907357557	3.47882039315696	-0.0661099724466456	-2.79065787439798	-0.0508850745976154	-1.37798211940475	-3.09687686026861	-0.149599722526502
cg15994604	-2.2543447439824	-3.06008826663708	-2.33566920847189	-4.37141426018955	-3.57624477420692	-1.74160804364919	-2.40157470525803	-1.7830195845786	-3.93334800650403	-2.60203306587007	-3.86047792016448	-4.6624246401584	-4.87429573016359	0.755349210062199	0.327634890186332	1.33419781385612	0.41532342591092	-1.36520510739407
cg06019590	0.0425693568122013	-1.75911060527006	1.11083361777902	2.13660325894655	1.16986586422418	-1.13336588748296	-0.00510915781226229	1.29696598429194	2.59478647550082	0.444936900869293	-0.515721708279281	2.17887305643732	-4.3156655741962	-0.606493849081451	-0.393411283197217	-0.655316734874073	-2.96098411157327	-3.09685162132593
cg05549773	0.977164233620095	1.28036552393283	2.32400078090861	2.23700011537455	1.95529394493469	1.56806330362948	0.708883514356052	2.31253163927603	2.09881713811389	0.532417773926416	-0.743827952801191	-3.14413156550125	-2.54428397207852	-2.56068251434738	-1.03427033427843	-1.50127462554722	-2.00121915294562	-1.14617509624364
cg25766247	-1.85574180031186	0.608905282471154	-1.26368799489214	0.601849934427864	-2.3796343965838	0.243144804741812	0.43945751668873	-1.11442440811795	2.24339882296363	-2.57269681882342	-2.79509712031268	-4.42463426008665	-4.41716325031355	1.14201803471448	1.39365798084692	-0.52625710464326	-0.361827768883667	-0.862077481759517
